lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84752338482087,2022,Guhle-Savard,MTL,pairing,5on5,30,21532.0,75.0,0.4,0.4,0.41,135.45,12.2,8.95,31.31,4.24,73.41,54.89,11.84,12.08,11.72,131.0,54.0,72.0,257.0,14.0,9.0,3.0,27.0,2.0,67.0,66.0,117.0,171.0,20.0,43.0,173.0,119.0,41.0,83.0,134.0,43.0,8.0,4.13,5.53,2.54,4.0,8.0,2.0,252.71,185.0,181.67,66.0,1.86,1.81,1.81,12.25,12.11,11.92,194.47,18.36,13.71,46.65,6.47,104.85,75.97,16.94,18.67,17.24,185.0,81.0,114.0,380.0,22.0,21.0,3.0,36.0,2.0,90.0,95.0,163.0,244.0,20.0,43.0,178.0,128.0,43.0,70.0,193.0,53.0,20.0,6.35,6.27,5.74,7.0,10.0,5.0,390.48,266.0,272.37,52.0,2.85,4.49,4.49,16.72,16.93,16.31
84746028477034,2022,Megna-Schultz,SEA,pairing,5on5,3,2220.0,8.0,0.39,0.51,0.47,19.97,1.42,1.26,4.56,0.67,11.13,8.96,1.36,1.37,1.31,20.0,8.0,12.0,40.0,0.0,2.0,0.0,5.0,1.0,9.0,11.0,20.0,28.0,2.0,4.0,14.0,6.0,6.0,10.0,24.0,3.0,1.0,0.72,0.42,0.29,0.0,0.0,0.0,38.18,28.0,26.93,7.0,0.26,0.17,0.17,1.51,1.46,1.4,23.15,2.25,1.56,5.72,0.78,12.59,9.1,2.19,2.28,2.21,24.0,8.0,7.0,39.0,0.0,2.0,0.0,5.0,3.0,8.0,14.0,24.0,32.0,1.0,2.0,25.0,13.0,6.0,3.0,21.0,8.0,3.0,0.62,0.98,0.66,0.0,0.0,0.0,41.71,32.0,33.66,0.0,0.33,0.24,0.24,2.34,2.38,2.32
84742078478469,2022,Chabot-Holden,OTT,pairing,5on5,41,5518.0,284.0,0.56,0.51,0.52,56.32,5.15,3.88,12.51,1.81,28.95,23.7,5.01,5.22,5.08,57.0,19.0,19.0,95.0,6.0,7.0,1.0,15.0,0.0,23.0,25.0,51.0,70.0,6.0,15.0,35.0,34.0,10.0,17.0,49.0,25.0,2.0,1.45,3.08,0.61,1.0,3.0,2.0,95.93,76.0,76.65,9.0,0.8,0.89,0.89,5.06,5.12,5.03,50.29,3.99,3.25,12.14,1.7,26.37,21.55,3.82,3.96,3.8,55.0,14.0,22.0,91.0,4.0,5.0,1.0,17.0,1.0,17.0,25.0,51.0,65.0,7.0,17.0,35.0,28.0,9.0,14.0,56.0,9.0,4.0,1.79,1.26,0.94,3.0,1.0,0.0,90.41,69.0,68.17,10.0,0.68,0.78,0.78,3.88,3.86,3.8
84793238480817,2022,Miller-Fox,NYR,pairing,5on5,61,6737.0,353.0,0.62,0.67,0.66,78.46,5.93,5.21,18.29,2.43,44.04,32.1,5.71,5.88,5.66,78.0,30.0,36.0,144.0,6.0,2.0,0.0,15.0,0.0,41.0,44.0,72.0,102.0,3.0,6.0,36.0,37.0,25.0,22.0,86.0,17.0,5.0,2.69,1.97,1.27,3.0,2.0,1.0,142.92,108.0,107.46,7.0,1.07,0.55,0.55,6.45,6.38,6.23,39.61,3.67,2.63,9.5,1.41,21.98,16.81,3.51,3.75,3.59,41.0,15.0,15.0,71.0,2.0,6.0,1.0,9.0,2.0,16.0,22.0,39.0,54.0,6.0,12.0,31.0,36.0,13.0,23.0,40.0,13.0,3.0,1.25,1.51,0.91,1.0,0.0,1.0,71.26,56.0,56.27,11.0,0.54,0.77,1.09,3.12,3.15,3.14
84784518479425,2022,Hronek-Bear,VAN,pairing,5on5,4,672.0,32.0,0.41,0.6,0.4,2.7,0.22,0.18,0.58,0.08,1.76,1.18,0.22,0.22,0.22,2.0,2.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,0.0,1.0,3.0,1.0,0.0,0.12,0.1,0.0,1.0,0.0,0.0,9.65,4.0,4.12,0.0,0.04,0.0,0.0,0.26,0.26,0.26,3.24,0.32,0.27,0.96,0.19,2.43,1.83,0.32,0.31,0.3,4.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,0.0,0.0,5.0,9.0,1.0,2.0,5.0,1.0,0.0,0.23,0.09,0.0,0.0,0.0,0.0,5.65,6.0,5.75,1.0,0.06,0.01,0.01,0.36,0.35,0.35
847403484764808477930,2022,Maroon-Bellemare-Namestnikov,TBL,line,5on5,12,606.0,125.0,0.62,0.5,0.55,3.95,0.29,0.25,0.99,0.16,2.57,1.75,0.29,0.31,0.31,4.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,6.0,0.0,0.0,7.0,4.0,0.0,1.0,5.0,1.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,8.44,6.0,6.37,1.0,0.05,0.0,0.0,0.34,0.36,0.36,3.69,0.17,0.26,0.9,0.1,2.13,1.43,0.17,0.17,0.17,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,7.69,5.0,4.89,0.0,0.05,0.0,0.0,0.23,0.23,0.23
84752798481542,2022,Chiarot-Seider,DET,pairing,5on5,67,32733.0,281.0,0.44,0.43,0.45,243.85,19.27,15.84,59.75,7.91,135.51,99.72,18.25,19.41,18.41,251.0,87.0,109.0,447.0,25.0,22.0,3.0,53.0,5.0,105.0,128.0,226.0,313.0,31.0,62.0,242.0,252.0,42.0,66.0,266.0,51.0,21.0,7.4,6.14,5.73,13.0,8.0,4.0,443.82,338.0,337.6,29.0,3.26,4.65,4.35,18.18,18.27,17.91,289.55,24.2,19.23,70.39,9.7,164.96,119.5,23.27,24.13,23.22,293.0,115.0,174.0,582.0,32.0,25.0,4.0,53.0,7.0,158.0,133.0,261.0,376.0,36.0,72.0,275.0,162.0,65.0,74.0,310.0,81.0,17.0,9.56,9.66,4.99,19.0,9.0,4.0,583.47,408.0,408.68,37.0,3.97,4.72,4.71,23.47,23.31,22.74
847933684799948481481,2022,Anderson-Dolan-Lizotte-Grundstrom,LAK,line,5on5,15,2300.0,118.0,0.45,0.42,0.45,16.17,1.23,1.0,4.18,0.53,8.44,6.62,1.18,1.34,1.29,16.0,6.0,9.0,31.0,3.0,2.0,0.0,4.0,1.0,5.0,7.0,13.0,19.0,2.0,4.0,14.0,27.0,3.0,12.0,16.0,6.0,0.0,0.36,0.87,0.0,3.0,0.0,0.0,33.01,22.0,23.42,10.0,0.21,0.34,0.34,1.09,1.18,1.18,19.32,1.53,1.22,4.72,0.66,10.81,8.06,1.49,1.45,1.42,22.0,5.0,16.0,43.0,2.0,2.0,0.0,4.0,2.0,5.0,12.0,20.0,25.0,1.0,2.0,21.0,25.0,4.0,6.0,19.0,8.0,0.0,0.47,1.06,0.0,1.0,1.0,0.0,42.11,27.0,26.28,5.0,0.25,0.37,0.37,1.41,1.34,1.33
84746978479371,2022,Borowiecki-Fabbro,NSH,pairing,5on5,4,1144.0,23.0,0.54,0.62,0.56,13.11,1.3,0.98,3.16,0.5,7.15,4.91,1.21,1.28,1.19,15.0,3.0,5.0,23.0,1.0,1.0,0.0,3.0,1.0,7.0,6.0,14.0,17.0,1.0,5.0,10.0,17.0,0.0,1.0,12.0,4.0,2.0,0.44,0.43,0.42,1.0,0.0,0.0,23.01,18.0,17.96,0.0,0.21,0.13,0.13,1.37,1.33,1.24,10.64,1.1,0.74,2.29,0.32,5.64,3.92,1.06,1.1,1.07,11.0,3.0,0.0,14.0,0.0,2.0,0.0,3.0,0.0,5.0,4.0,11.0,14.0,2.0,7.0,12.0,8.0,1.0,4.0,9.0,4.0,1.0,0.3,0.48,0.32,0.0,0.0,0.0,13.81,14.0,13.93,3.0,0.15,0.49,0.49,0.76,0.77,0.75
84800738482095,2022,Brannstrom-Kleven,OTT,pairing,5on5,5,644.0,31.0,0.57,0.65,0.64,6.42,0.62,0.41,1.44,0.21,3.78,2.55,0.61,0.58,0.57,3.0,6.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,9.0,0.0,0.0,2.0,8.0,0.0,1.0,7.0,1.0,1.0,0.27,0.11,0.23,0.0,0.0,0.0,12.7,9.0,8.8,0.0,0.09,0.0,0.0,0.71,0.66,0.66,4.21,0.48,0.34,0.74,0.11,1.9,1.44,0.46,0.52,0.49,5.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,0.0,1.0,3.0,2.0,0.0,0.12,0.35,0.0,0.0,1.0,0.0,8.02,5.0,5.41,0.0,0.07,0.0,0.0,0.55,0.6,0.57
847845884799418482660,2022,Johnson-Roslovic-Danforth,CBJ,line,5on5,3,782.0,29.0,0.97,0.83,0.85,8.01,0.59,0.58,2.0,0.23,4.39,3.21,0.58,0.59,0.58,9.0,2.0,8.0,19.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,9.0,11.0,0.0,0.0,8.0,1.0,1.0,1.0,8.0,3.0,0.0,0.17,0.42,0.0,0.0,0.0,0.0,18.76,11.0,10.84,1.0,0.12,0.17,0.17,0.54,0.53,0.53,1.37,0.02,0.06,0.31,0.04,0.81,0.77,0.02,0.02,0.02,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,4.36,2.0,2.29,2.0,0.01,0.0,0.0,0.03,0.03,0.03
84757908480871,2022,Boqvist-Gudbranson,CBJ,pairing,5on5,28,3386.0,213.0,0.47,0.51,0.45,32.57,3.72,2.39,7.5,1.01,16.07,12.31,3.55,3.76,3.58,29.0,14.0,20.0,63.0,6.0,5.0,2.0,8.0,1.0,12.0,11.0,23.0,37.0,3.0,6.0,35.0,20.0,3.0,5.0,25.0,14.0,4.0,0.67,1.86,1.19,0.0,3.0,3.0,61.07,43.0,42.42,1.0,0.5,1.16,1.16,3.07,3.07,2.94,39.94,4.26,2.88,9.37,1.34,20.33,14.81,4.11,4.47,4.3,35.0,18.0,7.0,60.0,2.0,5.0,0.0,4.0,0.0,19.0,23.0,33.0,51.0,3.0,6.0,26.0,22.0,11.0,4.0,32.0,15.0,6.0,0.85,1.94,1.47,1.0,1.0,0.0,63.9,53.0,55.95,3.0,0.61,0.93,0.93,3.94,4.13,4.07
847738084781048479991,2022,Blais-Brodzinski-Leschyshyn,NYR,line,5on5,2,917.0,5.0,0.53,0.54,0.61,8.05,0.68,0.57,1.75,0.23,4.57,3.21,0.67,0.7,0.69,8.0,3.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,8.0,11.0,0.0,0.0,7.0,12.0,1.0,0.0,7.0,3.0,1.0,0.15,0.32,0.2,0.0,0.0,0.0,13.86,11.0,11.72,0.0,0.12,0.0,0.0,0.79,0.82,0.81,5.28,0.6,0.35,1.16,0.17,2.67,2.05,0.6,0.63,0.63,4.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,1.0,2.0,7.0,9.0,2.0,3.0,4.0,2.0,1.0,0.18,0.21,0.2,0.0,0.0,0.0,11.01,7.0,7.21,1.0,0.07,0.0,0.0,0.67,0.7,0.7
84801968482671,2022,Power-Bryson,BUF,pairing,5on5,51,6704.0,380.0,0.47,0.48,0.45,50.96,4.45,3.2,11.78,1.66,26.72,21.19,4.41,4.46,4.42,46.0,23.0,26.0,95.0,3.0,2.0,0.0,10.0,4.0,24.0,26.0,43.0,66.0,4.0,11.0,41.0,24.0,10.0,15.0,51.0,12.0,6.0,1.6,1.45,1.4,1.0,2.0,0.0,94.8,69.0,68.65,9.0,0.66,0.33,0.33,4.78,4.79,4.78,61.14,5.0,3.97,14.75,1.93,33.78,24.57,4.86,5.11,4.97,64.0,20.0,20.0,104.0,10.0,6.0,1.0,13.0,2.0,21.0,32.0,54.0,74.0,6.0,15.0,29.0,50.0,18.0,13.0,65.0,14.0,5.0,1.9,1.8,1.3,5.0,3.0,2.0,106.03,84.0,84.44,6.0,0.81,0.84,1.14,4.68,4.74,4.66
847742584794158480003,2022,Wood-Mcleod-Boqvist,NJD,line,5on5,15,2228.0,153.0,0.46,0.56,0.49,19.56,2.22,1.33,4.69,0.63,9.79,7.35,2.09,2.16,2.03,19.0,7.0,17.0,43.0,2.0,3.0,1.0,3.0,0.0,9.0,9.0,17.0,24.0,3.0,6.0,13.0,17.0,7.0,6.0,18.0,3.0,5.0,0.54,0.39,1.28,0.0,0.0,2.0,40.81,26.0,25.1,4.0,0.28,0.75,0.75,1.75,1.7,1.68,19.64,2.58,1.41,4.79,0.68,10.11,7.43,2.35,2.57,2.34,19.0,8.0,7.0,34.0,2.0,6.0,2.0,2.0,1.0,9.0,7.0,17.0,25.0,3.0,6.0,18.0,17.0,9.0,2.0,18.0,4.0,5.0,0.65,0.46,1.46,0.0,0.0,2.0,34.38,27.0,27.24,2.0,0.3,1.23,1.23,1.65,1.64,1.61
84784088479388,2022,Stillman-Dermott,VAN,pairing,5on5,1,606.0,3.0,0.49,0.5,0.47,5.25,0.41,0.35,1.28,0.19,2.83,1.93,0.4,0.38,0.36,6.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,2.0,0.0,0.15,0.27,0.0,0.0,0.0,0.0,7.09,7.0,6.24,0.0,0.07,0.1,0.1,0.39,0.35,0.35,5.38,0.43,0.38,1.07,0.18,3.44,2.5,0.43,0.48,0.48,4.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,6.0,2.0,0.0,1.0,7.0,1.0,0.0,0.34,0.09,0.0,0.0,0.0,0.0,9.19,8.0,9.09,1.0,0.08,0.0,0.0,0.51,0.57,0.57
847121484757448477511,2022,Ovechkin-Kuznetsov-Mantha,WSH,line,5on5,25,1556.0,294.0,0.46,0.44,0.43,15.03,1.78,1.02,3.58,0.5,7.49,5.64,1.65,1.77,1.65,14.0,6.0,7.0,27.0,2.0,1.0,0.0,3.0,0.0,5.0,9.0,12.0,18.0,0.0,0.0,11.0,12.0,2.0,8.0,13.0,4.0,3.0,0.41,0.48,0.89,0.0,1.0,1.0,26.43,20.0,19.79,6.0,0.22,0.27,0.27,1.73,1.74,1.61,18.68,2.1,1.28,4.44,0.6,10.12,7.46,2.05,2.13,2.07,21.0,5.0,8.0,34.0,2.0,2.0,1.0,4.0,0.0,7.0,11.0,19.0,24.0,1.0,2.0,9.0,8.0,12.0,4.0,17.0,6.0,3.0,0.65,0.81,0.64,1.0,1.0,0.0,34.36,26.0,26.03,1.0,0.27,0.26,0.26,2.12,2.15,2.13
847356384768808477947,2022,Milano-Backstrom-Wilson,WSH,line,5on5,8,3057.0,44.0,0.68,0.58,0.58,30.22,2.48,1.99,7.38,1.06,16.08,13.01,2.41,2.51,2.44,29.0,13.0,14.0,56.0,1.0,3.0,0.0,5.0,1.0,11.0,21.0,28.0,41.0,1.0,2.0,21.0,39.0,3.0,7.0,29.0,11.0,2.0,0.77,1.3,0.41,0.0,1.0,0.0,54.68,42.0,41.51,2.0,0.41,0.52,0.52,2.37,2.39,2.37,21.56,1.19,1.39,5.3,0.7,13.09,9.33,1.17,1.2,1.18,20.0,11.0,10.0,41.0,5.0,1.0,0.0,1.0,1.0,16.0,7.0,15.0,26.0,2.0,4.0,18.0,38.0,4.0,9.0,27.0,4.0,0.0,0.76,0.43,0.0,3.0,2.0,0.0,42.21,31.0,31.53,6.0,0.28,0.01,0.01,1.46,1.48,1.45
847747684774928481186,2022,Lehkonen-Mackinnon-O'Connor,COL,line,5on5,20,642.0,322.0,0.49,0.67,0.68,13.25,0.98,0.94,3.05,0.42,8.02,5.59,0.96,1.04,1.01,10.0,9.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,6.0,10.0,9.0,18.0,4.0,8.0,0.0,8.0,5.0,1.0,16.0,2.0,1.0,0.51,0.26,0.21,1.0,0.0,0.0,21.64,19.0,20.21,0.0,0.19,0.21,0.21,0.96,1.01,1.01,7.1,1.01,0.54,1.6,0.22,3.12,2.52,0.83,0.93,0.77,7.0,2.0,1.0,10.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,7.0,9.0,2.0,4.0,0.0,5.0,1.0,2.0,5.0,1.0,3.0,0.14,0.12,0.75,0.0,0.0,0.0,9.33,9.0,8.45,1.0,0.11,0.51,0.51,0.61,0.57,0.55
847414184751848476459,2022,Kreider-Zibanejad-Kane,NYR,line,5on5,9,2911.0,71.0,0.47,0.48,0.48,21.04,2.14,1.57,4.95,0.78,12.06,8.5,2.04,2.27,2.17,22.0,8.0,11.0,41.0,2.0,2.0,1.0,3.0,0.0,11.0,12.0,20.0,28.0,1.0,2.0,30.0,15.0,11.0,5.0,22.0,5.0,3.0,0.7,0.66,0.78,0.0,1.0,1.0,44.03,30.0,31.54,3.0,0.33,0.31,0.31,2.16,2.28,2.25,23.94,2.38,1.77,5.27,0.73,12.68,9.16,2.3,2.36,2.28,22.0,10.0,12.0,44.0,1.0,1.0,0.0,3.0,1.0,12.0,14.0,21.0,31.0,2.0,4.0,20.0,15.0,6.0,9.0,20.0,11.0,1.0,0.64,1.46,0.28,0.0,1.0,0.0,42.68,32.0,31.31,3.0,0.37,0.28,0.28,2.46,2.43,2.39
847531484757548477392,2022,Lee-Nelson-Fasching,NYI,line,5on5,11,1542.0,123.0,0.51,0.49,0.56,11.47,1.24,0.86,2.93,0.41,5.41,4.14,1.22,1.29,1.27,8.0,7.0,4.0,19.0,1.0,3.0,0.0,0.0,1.0,4.0,6.0,7.0,14.0,3.0,6.0,9.0,5.0,6.0,4.0,9.0,6.0,0.0,0.44,0.8,0.0,0.0,1.0,0.0,19.89,15.0,15.72,1.0,0.18,0.25,0.25,1.18,1.22,1.22,9.25,1.19,0.73,1.9,0.28,4.5,3.39,1.12,1.16,1.1,11.0,1.0,8.0,20.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,10.0,11.0,1.0,2.0,10.0,12.0,3.0,4.0,5.0,6.0,1.0,0.16,0.74,0.29,0.0,1.0,0.0,19.29,12.0,11.82,2.0,0.15,0.24,0.24,1.1,1.08,1.04
84795768480803,2022,Bouchard-Desharnais,EDM,pairing,5on5,18,1187.0,170.0,0.72,0.59,0.54,9.55,1.07,0.72,1.92,0.31,4.83,4.14,1.06,1.13,1.12,11.0,2.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,13.0,0.0,0.0,8.0,6.0,1.0,7.0,8.0,4.0,1.0,0.29,0.54,0.23,0.0,0.0,0.0,19.97,13.0,13.58,5.0,0.15,0.0,0.0,1.22,1.29,1.28,7.73,0.42,0.48,2.05,0.37,4.63,3.06,0.41,0.41,0.41,5.0,6.0,2.0,13.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,5.0,11.0,1.0,2.0,6.0,4.0,1.0,3.0,10.0,1.0,0.0,0.26,0.15,0.0,0.0,0.0,0.0,12.59,11.0,10.62,1.0,0.1,0.04,0.04,0.47,0.46,0.46
84751978478468,2022,Lauzon-Barrie,NSH,pairing,5on5,12,3545.0,74.0,0.34,0.36,0.36,21.27,1.82,1.28,5.09,0.71,12.9,9.2,1.8,1.76,1.75,18.0,13.0,12.0,43.0,1.0,1.0,0.0,2.0,0.0,16.0,11.0,17.0,30.0,1.0,2.0,25.0,27.0,3.0,12.0,24.0,5.0,2.0,0.65,0.59,0.57,0.0,1.0,0.0,42.33,31.0,30.35,8.0,0.26,0.36,0.36,1.71,1.68,1.67,39.05,3.58,2.6,9.49,1.35,22.18,15.79,3.45,3.58,3.44,34.0,21.0,22.0,77.0,0.0,6.0,0.0,5.0,0.0,21.0,23.0,34.0,55.0,4.0,8.0,18.0,24.0,7.0,10.0,42.0,8.0,5.0,1.42,0.92,1.23,0.0,0.0,0.0,76.44,55.0,54.53,5.0,0.53,1.33,1.33,2.78,2.77,2.7
84740318476470,2022,Beaulieu-Shattenkirk,ANA,pairing,5on5,45,13357.0,243.0,0.42,0.41,0.41,112.88,9.4,7.53,27.04,3.79,60.48,46.77,9.11,9.32,9.03,112.0,43.0,51.0,206.0,10.0,9.0,0.0,21.0,1.0,52.0,62.0,102.0,145.0,23.0,58.0,85.0,78.0,23.0,29.0,113.0,33.0,9.0,2.92,3.89,2.59,3.0,4.0,3.0,199.15,155.0,151.57,20.0,1.56,1.66,1.85,9.11,9.02,8.85,156.05,13.04,10.59,37.52,5.35,89.53,64.97,12.63,13.18,12.76,157.0,64.0,72.0,293.0,14.0,20.0,2.0,30.0,5.0,74.0,78.0,143.0,207.0,13.0,38.0,107.0,74.0,22.0,42.0,171.0,40.0,10.0,5.28,4.96,2.79,5.0,9.0,0.0,303.25,221.0,226.88,25.0,2.17,3.65,3.65,11.56,11.75,11.58
84746008475197,2022,Josi-Barrie,NSH,pairing,5on5,9,2590.0,47.0,0.45,0.51,0.46,17.84,1.51,1.2,3.82,0.59,11.12,7.76,1.49,1.58,1.56,16.0,10.0,15.0,41.0,2.0,0.0,0.0,6.0,2.0,10.0,6.0,14.0,24.0,2.0,4.0,24.0,17.0,3.0,6.0,21.0,4.0,1.0,0.85,0.43,0.24,0.0,1.0,1.0,41.69,26.0,26.73,3.0,0.25,0.0,0.0,1.76,1.83,1.81,22.49,1.83,1.44,5.82,0.7,12.6,8.62,1.69,1.85,1.71,19.0,12.0,9.0,40.0,2.0,4.0,0.0,3.0,0.0,7.0,15.0,17.0,29.0,1.0,2.0,15.0,13.0,4.0,6.0,25.0,4.0,2.0,0.69,0.52,0.61,0.0,2.0,0.0,39.11,31.0,30.43,3.0,0.29,0.66,0.66,1.45,1.45,1.43
84779718480070,2022,Englund-Mitchell,CHI,pairing,5on5,5,2578.0,15.0,0.38,0.46,0.47,19.4,1.25,1.3,4.85,0.64,10.48,7.47,1.21,1.25,1.21,19.0,7.0,7.0,33.0,0.0,3.0,0.0,5.0,0.0,6.0,12.0,19.0,26.0,3.0,6.0,16.0,17.0,2.0,5.0,21.0,4.0,1.0,0.63,0.4,0.23,0.0,0.0,0.0,32.01,26.0,25.45,4.0,0.27,0.38,0.38,1.15,1.15,1.13,22.35,2.06,1.62,5.34,0.72,10.93,8.32,1.92,2.08,1.95,20.0,9.0,10.0,39.0,1.0,4.0,1.0,2.0,0.0,7.0,15.0,19.0,28.0,3.0,6.0,11.0,19.0,2.0,2.0,19.0,8.0,2.0,0.6,0.99,0.47,0.0,0.0,1.0,40.34,29.0,29.75,2.0,0.34,0.75,0.75,1.65,1.66,1.64
84745908475200,2022,Orlov-Carlson,WSH,pairing,5on5,15,5307.0,70.0,0.42,0.49,0.53,61.97,4.75,4.07,14.14,1.94,33.79,26.3,4.61,4.87,4.72,54.0,31.0,21.0,106.0,7.0,3.0,1.0,13.0,2.0,25.0,35.0,47.0,78.0,6.0,12.0,36.0,45.0,8.0,11.0,64.0,17.0,4.0,1.88,1.92,0.96,4.0,2.0,1.0,109.5,85.0,87.23,6.0,0.83,0.53,0.65,4.94,5.06,4.96,56.28,6.66,4.0,13.0,1.97,29.72,20.65,6.37,6.43,6.15,60.0,16.0,35.0,111.0,6.0,8.0,3.0,5.0,1.0,28.0,28.0,54.0,70.0,6.0,12.0,46.0,20.0,7.0,16.0,43.0,25.0,8.0,1.26,3.19,2.21,0.0,3.0,3.0,106.61,76.0,73.61,10.0,0.84,1.67,1.67,5.82,5.61,5.53
847461384764748480835,2022,Drury-Stepan-Noesen,CAR,line,5on5,12,4068.0,64.0,0.66,0.63,0.65,44.18,3.85,3.0,11.5,1.54,24.41,17.7,3.58,3.87,3.61,43.0,19.0,20.0,82.0,5.0,6.0,0.0,5.0,1.0,25.0,20.0,38.0,57.0,8.0,16.0,35.0,30.0,10.0,3.0,47.0,11.0,4.0,1.34,1.33,1.18,4.0,1.0,0.0,84.6,62.0,63.01,1.0,0.63,1.27,1.15,3.33,3.36,3.29,23.73,1.99,1.57,5.84,0.8,12.76,10.04,1.95,1.98,1.94,25.0,8.0,16.0,49.0,1.0,1.0,0.0,6.0,0.0,9.0,16.0,24.0,32.0,7.0,12.0,41.0,36.0,9.0,12.0,21.0,11.0,1.0,0.39,1.38,0.22,0.0,1.0,0.0,47.45,33.0,32.45,12.0,0.33,0.2,0.2,2.12,2.1,2.07
